ElectionID,OfficeCode,BoroughCode,PoliticalDistrict,AD,ED,ElectionName,OfficeTitle,BoroName,EDused,NumofCandidates,VoteforNum,DistFormatted,PubCounter,AbsenteeMil,Federal,Emergency,Affidavit,TotForOffice,Scattered,Unrecorded,PartyName1,CandName1,CandVotes1,PartyName2,CandName2,CandVotes2,PartyName3,CandName3,CandVotes3,PartyName4,CandName4,CandVotes4,PartyName5,CandName5,CandVotes5,PartyName6,CandName6,CandVotes6,PartyName7,CandName7,CandVotes7,PartyName8,CandName8,CandVotes8,TotVotes,ADED2012
2012G,1,4,NY,23,55,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    55th,209,1,0,0,58,266,0,2,Democratic,Barack Obama / Joe Biden,215,Republican,Mitt Romney / Paul Ryan,37,Conservative,Mitt Romney / Paul Ryan,7,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,266,23055
2012G,1,4,NY,23,56,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    56th,548,8,0,0,111,662,0,5,Democratic,Barack Obama / Joe Biden,495,Republican,Mitt Romney / Paul Ryan,138,Conservative,Mitt Romney / Paul Ryan,15,Working Families,Barack Obama / Joe Biden,10,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,662,23056
2012G,1,4,NY,23,57,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    57th,601,16,2,0,64,675,0,8,Democratic,Barack Obama / Joe Biden,478,Republican,Mitt Romney / Paul Ryan,158,Conservative,Mitt Romney / Paul Ryan,18,Working Families,Barack Obama / Joe Biden,15,Green,Jill Stein / Cheri Honkal,5,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,1,675,23057
2012G,1,4,NY,23,58,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    58th,560,11,1,0,51,618,1,5,Democratic,Barack Obama / Joe Biden,441,Republican,Mitt Romney / Paul Ryan,141,Conservative,Mitt Romney / Paul Ryan,18,Working Families,Barack Obama / Joe Biden,12,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,617,23058
2012G,1,4,NY,23,59,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    59th,450,12,1,0,38,498,1,3,Democratic,Barack Obama / Joe Biden,371,Republican,Mitt Romney / Paul Ryan,106,Conservative,Mitt Romney / Paul Ryan,5,Working Families,Barack Obama / Joe Biden,10,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,497,23059
2012G,1,4,NY,23,60,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    60th,353,9,1,0,190,546,0,7,Democratic,Barack Obama / Joe Biden,403,Republican,Mitt Romney / Paul Ryan,112,Conservative,Mitt Romney / Paul Ryan,16,Working Families,Barack Obama / Joe Biden,11,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,2,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,546,23060
2012G,1,4,NY,23,61,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    61st,506,9,0,0,56,568,0,3,Democratic,Barack Obama / Joe Biden,359,Republican,Mitt Romney / Paul Ryan,175,Conservative,Mitt Romney / Paul Ryan,20,Working Families,Barack Obama / Joe Biden,8,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,568,23061
2012G,1,4,NY,23,62,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    62nd,653,16,5,0,57,726,1,5,Democratic,Barack Obama / Joe Biden,416,Republican,Mitt Romney / Paul Ryan,263,Conservative,Mitt Romney / Paul Ryan,30,Working Families,Barack Obama / Joe Biden,15,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,1,725,23062
2012G,1,4,NY,23,63,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    63rd,648,14,3,0,59,718,0,6,Democratic,Barack Obama / Joe Biden,456,Republican,Mitt Romney / Paul Ryan,217,Conservative,Mitt Romney / Paul Ryan,21,Working Families,Barack Obama / Joe Biden,20,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,1,718,23063
2012G,1,4,NY,23,64,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    64th,668,29,1,0,64,758,0,4,Democratic,Barack Obama / Joe Biden,431,Republican,Mitt Romney / Paul Ryan,260,Conservative,Mitt Romney / Paul Ryan,38,Working Families,Barack Obama / Joe Biden,21,Green,Jill Stein / Cheri Honkal,5,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,758,23064
2012G,1,4,NY,23,65,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    65th,445,10,1,0,126,580,0,2,Democratic,Barack Obama / Joe Biden,391,Republican,Mitt Romney / Paul Ryan,152,Conservative,Mitt Romney / Paul Ryan,15,Working Families,Barack Obama / Joe Biden,16,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,1,580,23065
2012G,1,4,NY,23,66,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    66th,313,8,4,0,53,373,0,5,Democratic,Barack Obama / Joe Biden,323,Republican,Mitt Romney / Paul Ryan,43,Conservative,Mitt Romney / Paul Ryan,4,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,373,23066
2012G,1,4,NY,23,67,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    67th,275,4,2,0,29,309,2,1,Democratic,Barack Obama / Joe Biden,278,Republican,Mitt Romney / Paul Ryan,24,Conservative,Mitt Romney / Paul Ryan,3,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,307,23067
2012G,1,4,NY,23,68,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    68th,517,11,3,0,86,613,1,4,Democratic,Barack Obama / Joe Biden,530,Republican,Mitt Romney / Paul Ryan,72,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,612,23068
2012G,1,4,NY,23,69,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    69th,268,5,2,0,120,394,0,1,Democratic,Barack Obama / Joe Biden,326,Republican,Mitt Romney / Paul Ryan,62,Conservative,Mitt Romney / Paul Ryan,3,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,394,23069
2012G,1,4,NY,23,70,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    70th,0,0,0,0,0,394,0,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0,0,23070
2012G,1,4,NY,23,71,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    71st,0,0,0,0,0,394,0,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0,0,23071
2012G,1,4,NY,23,72,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    72nd,443,9,3,0,107,553,4,9,Democratic,Barack Obama / Joe Biden,452,Republican,Mitt Romney / Paul Ryan,80,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,12,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,549,23072
2012G,1,4,NY,23,73,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    73rd,4,1,0,0,10,15,0,0,Democratic,Barack Obama / Joe Biden,14,Republican,Mitt Romney / Paul Ryan,0,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,15,23073
2012G,1,4,NY,23,74,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    74th,0,0,0,0,0,0,0,0,Democratic,Barack Obama / Joe Biden,0,Republican,Mitt Romney / Paul Ryan,0,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,0,23074
2012G,1,4,NY,23,75,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    75th,0,0,0,0,0,0,0,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0, , ,0,0,23075
2012G,1,4,NY,23,76,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    76th,0,0,0,0,0,0,0,0,Democratic,Barack Obama / Joe Biden,0,Republican,Mitt Romney / Paul Ryan,0,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,0,23076
2012G,1,4,NY,24,1,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,     1st,654,17,4,0,50,718,1,7,Democratic,Barack Obama / Joe Biden,508,Republican,Mitt Romney / Paul Ryan,178,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,8,Green,Jill Stein / Cheri Honkal,4,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,1,717,24001
2012G,1,4,NY,24,2,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,     2nd,637,30,5,0,31,698,2,5,Democratic,Barack Obama / Joe Biden,511,Republican,Mitt Romney / Paul Ryan,144,Conservative,Mitt Romney / Paul Ryan,18,Working Families,Barack Obama / Joe Biden,16,Green,Jill Stein / Cheri Honkal,4,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,1,696,24002
2012G,1,4,NY,24,3,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,     3rd,502,20,2,0,35,559,1,0,Democratic,Barack Obama / Joe Biden,396,Republican,Mitt Romney / Paul Ryan,128,Conservative,Mitt Romney / Paul Ryan,18,Working Families,Barack Obama / Joe Biden,10,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,558,24003
2012G,1,4,NY,24,4,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,     4th,294,11,0,0,20,325,0,0,Democratic,Barack Obama / Joe Biden,222,Republican,Mitt Romney / Paul Ryan,83,Conservative,Mitt Romney / Paul Ryan,10,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,325,24004
2012G,1,4,NY,24,5,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,     5th,568,14,2,0,20,600,0,4,Democratic,Barack Obama / Joe Biden,418,Republican,Mitt Romney / Paul Ryan,150,Conservative,Mitt Romney / Paul Ryan,13,Working Families,Barack Obama / Joe Biden,11,Green,Jill Stein / Cheri Honkal,6,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,600,24005
2012G,1,4,NY,24,6,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,     6th,512,22,4,0,25,563,0,0,Democratic,Barack Obama / Joe Biden,369,Republican,Mitt Romney / Paul Ryan,169,Conservative,Mitt Romney / Paul Ryan,15,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,563,24006
2012G,1,4,NY,24,7,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,     7th,407,9,6,0,33,450,0,5,Democratic,Barack Obama / Joe Biden,314,Republican,Mitt Romney / Paul Ryan,105,Conservative,Mitt Romney / Paul Ryan,14,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,7,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,7,Constitution,Virgil Goode / Jim Clymer,0,450,24007
2012G,1,4,NY,24,8,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,     8th,181,15,0,0,22,216,1,2,Democratic,Barack Obama / Joe Biden,181,Republican,Mitt Romney / Paul Ryan,27,Conservative,Mitt Romney / Paul Ryan,4,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,215,24008
2012G,1,4,NY,24,9,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,     9th,5,0,0,0,0,5,0,0,Democratic,Barack Obama / Joe Biden,5,Republican,Mitt Romney / Paul Ryan,0,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,5,24009
2012G,1,4,NY,24,10,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    10th,244,3,0,0,25,271,0,1,Democratic,Barack Obama / Joe Biden,197,Republican,Mitt Romney / Paul Ryan,58,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,6,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,1,271,24010
2012G,1,4,NY,24,11,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    11th,674,20,2,0,68,760,0,4,Democratic,Barack Obama / Joe Biden,563,Republican,Mitt Romney / Paul Ryan,161,Conservative,Mitt Romney / Paul Ryan,17,Working Families,Barack Obama / Joe Biden,9,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,7,Constitution,Virgil Goode / Jim Clymer,1,760,24011
2012G,1,4,NY,24,12,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    12th,71,5,0,0,11,87,0,0,Democratic,Barack Obama / Joe Biden,60,Republican,Mitt Romney / Paul Ryan,24,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,87,24012
2012G,1,4,NY,24,13,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    13th,428,42,5,0,15,488,2,2,Democratic,Barack Obama / Joe Biden,393,Republican,Mitt Romney / Paul Ryan,83,Conservative,Mitt Romney / Paul Ryan,5,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,486,24013
2012G,1,4,NY,24,14,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    14th,320,12,1,0,24,356,0,1,Democratic,Barack Obama / Joe Biden,270,Republican,Mitt Romney / Paul Ryan,71,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,356,24014
2012G,1,4,NY,24,16,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    16th,245,7,1,0,22,272,0,3,Democratic,Barack Obama / Joe Biden,181,Republican,Mitt Romney / Paul Ryan,75,Conservative,Mitt Romney / Paul Ryan,5,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,272,24016
2012G,1,4,NY,24,17,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    17th,486,59,1,0,49,585,0,10,Democratic,Barack Obama / Joe Biden,414,Republican,Mitt Romney / Paul Ryan,145,Conservative,Mitt Romney / Paul Ryan,10,Working Families,Barack Obama / Joe Biden,6,Green,Jill Stein / Cheri Honkal,4,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,6,Constitution,Virgil Goode / Jim Clymer,0,585,24017
2012G,1,4,NY,24,18,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    18th,665,20,3,0,89,771,3,6,Democratic,Barack Obama / Joe Biden,523,Republican,Mitt Romney / Paul Ryan,200,Conservative,Mitt Romney / Paul Ryan,20,Working Families,Barack Obama / Joe Biden,13,Green,Jill Stein / Cheri Honkal,8,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,768,24018
2012G,1,4,NY,24,19,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    19th,625,22,3,0,35,680,1,5,Democratic,Barack Obama / Joe Biden,419,Republican,Mitt Romney / Paul Ryan,228,Conservative,Mitt Romney / Paul Ryan,21,Working Families,Barack Obama / Joe Biden,8,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,679,24019
2012G,1,4,NY,24,20,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    20th,619,41,1,0,54,711,1,4,Democratic,Barack Obama / Joe Biden,469,Republican,Mitt Romney / Paul Ryan,203,Conservative,Mitt Romney / Paul Ryan,19,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,7,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,1,710,24020
2012G,1,4,NY,24,21,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    21st,698,17,5,0,32,748,1,4,Democratic,Barack Obama / Joe Biden,495,Republican,Mitt Romney / Paul Ryan,207,Conservative,Mitt Romney / Paul Ryan,21,Working Families,Barack Obama / Joe Biden,13,Green,Jill Stein / Cheri Honkal,4,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,7,Constitution,Virgil Goode / Jim Clymer,0,747,24021
2012G,1,4,NY,24,22,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    22nd,313,8,2,0,10,331,2,2,Democratic,Barack Obama / Joe Biden,197,Republican,Mitt Romney / Paul Ryan,115,Conservative,Mitt Romney / Paul Ryan,6,Working Families,Barack Obama / Joe Biden,9,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,329,24022
2012G,1,4,NY,24,23,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    23rd,71,6,2,0,9,86,0,2,Democratic,Barack Obama / Joe Biden,58,Republican,Mitt Romney / Paul Ryan,23,Conservative,Mitt Romney / Paul Ryan,3,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,86,24023
2012G,1,4,NY,24,24,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    24th,657,32,5,0,31,723,1,2,Democratic,Barack Obama / Joe Biden,434,Republican,Mitt Romney / Paul Ryan,238,Conservative,Mitt Romney / Paul Ryan,21,Working Families,Barack Obama / Joe Biden,16,Green,Jill Stein / Cheri Honkal,4,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,9,Constitution,Virgil Goode / Jim Clymer,0,722,24024
2012G,1,4,NY,24,25,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    25th,653,50,9,0,20,727,1,5,Democratic,Barack Obama / Joe Biden,434,Republican,Mitt Romney / Paul Ryan,263,Conservative,Mitt Romney / Paul Ryan,16,Working Families,Barack Obama / Joe Biden,11,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,726,24025
2012G,1,4,NY,24,27,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    27th,575,26,3,0,105,706,2,3,Democratic,Barack Obama / Joe Biden,680,Republican,Mitt Romney / Paul Ryan,17,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,704,24027
2012G,1,4,NY,24,28,General Election - 11/06/2,President/Vice President,Queens,Y,8,1,    28th,500,23,6,0,33,558,3,4,Democratic,Barack Obama / Joe Biden,298,Republican,Mitt Romney / Paul Ryan,240,Conservative,Mitt Romney / Paul Ryan,6,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,1,555,24028
